url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,274,173
/aws-samples/aws-customer-playbook-framework/tree/main/docs,132,86
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,84,74
/aws-samples/aws-customer-playbook-framework/pulls,55,14
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,47,32
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,44,32
/aws-samples/aws-customer-playbook-framework/issues,43,10
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,34,17
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,33,25
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,26,19
