url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,470,278
/aws-samples/aws-customer-playbook-framework/tree/main/docs,179,126
/aws-samples/aws-customer-playbook-framework/pulls,171,15
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,134,101
/aws-samples/aws-customer-playbook-framework/forks,107,13
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,70,53
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,68,51
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,54,40
/aws-samples/aws-customer-playbook-framework/issues,47,13
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,42,31
