url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework/tree/main/docs,454,156
/aws-samples/aws-customer-playbook-framework,345,256
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,327,137
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,157,63
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,126,33
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,122,48
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,104,36
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,91,32
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,82,31
/aws-samples/aws-customer-playbook-framework/tree/main/docs/ja,73,10
