url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,391,279
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,243,142
/aws-samples/aws-customer-playbook-framework/tree/main/docs,212,135
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,63,40
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,56,35
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,52,36
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,45,37
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,40,25
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Windows.md,31,19
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Unauthorized_Network_Changes.md,30,26
