url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,324,140
/aws-samples/aws-customer-playbook-framework/pulls,176,14
/aws-samples/aws-customer-playbook-framework/issues,109,12
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,82,57
/aws-samples/aws-customer-playbook-framework/tree/main/docs,52,32
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,32,24
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,28,13
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,26,19
/aws-samples/aws-customer-playbook-framework/tree/main/detections,21,18
/aws-samples/aws-customer-playbook-framework/actions,21,7
