url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,438,301
/aws-samples/aws-customer-playbook-framework/tree/main/docs,250,157
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,228,132
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,54,41
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,54,39
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,47,35
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,41,31
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Development_Guide.md,39,20
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,35,24
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,31,23
