url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,500,234
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,374,120
/aws-samples/aws-customer-playbook-framework/tree/main/docs,287,89
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,186,66
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,165,48
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,143,43
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,128,38
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,120,30
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Cryptojacking.md,100,32
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Code_Exposure.md,98,22
