url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,291,202
/aws-samples/aws-customer-playbook-framework/tree/main/docs,196,125
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,109,77
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,51,32
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,46,39
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,27,19
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,25,19
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,24,16
/aws-samples/aws-customer-playbook-framework/tree/main/docs/es,18,13
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,16,15
