url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,1505,482
/aws-samples/aws-customer-playbook-framework/tree/main/docs,658,212
/aws-samples/aws-customer-playbook-framework,467,332
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,225,62
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,209,78
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,207,77
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,169,61
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,165,55
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,138,48
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,137,48
