url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,569,405
/aws-samples/aws-customer-playbook-framework/tree/main/docs,495,145
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,423,151
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,150,61
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,130,50
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,126,49
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,124,48
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,105,43
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,103,38
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Development_Guide.md,94,32
