url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,548,267
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,204,143
/aws-samples/aws-customer-playbook-framework/tree/main/docs,178,128
/aws-samples/aws-customer-playbook-framework/pulls,169,10
/aws-samples/aws-customer-playbook-framework/blob/main/LICENSE,125,6
/aws-samples/aws-customer-playbook-framework/blob/main/LICENSE-SAMPLECODE,125,5
/aws-samples/aws-customer-playbook-framework/blob/main/LICENSE-SUMMARY,125,5
/aws-samples/aws-customer-playbook-framework/tree/main/docs/ja,83,16
/aws-samples/aws-customer-playbook-framework/tree/main/docs/es,72,11
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,69,58
