url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,603,375
/aws-samples/aws-customer-playbook-framework/tree/main/docs,384,238
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,263,167
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,144,107
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,55,46
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,54,31
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,48,35
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,40,30
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Development_Guide.md,39,32
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,35,26
