url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,433,284
/aws-samples/aws-customer-playbook-framework/tree/main/docs,238,170
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,187,136
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,63,43
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,57,49
/aws-samples/aws-customer-playbook-framework/pulls,50,8
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,44,38
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,42,34
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Bedrock_Response.md,41,33
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,40,35
