url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,473,251
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,384,117
/aws-samples/aws-customer-playbook-framework/tree/main/docs,373,107
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,160,56
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,121,34
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,112,29
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,107,32
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,104,36
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,84,29
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Code_Exposure.md,77,18
