url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,236,174
/aws-samples/aws-customer-playbook-framework/tree/main/docs,91,64
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,70,54
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,36,18
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,30,16
/aws-samples/aws-customer-playbook-framework/tree/main/docs/es,24,16
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Windows.md,20,13
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,16,10
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,15,14
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,15,13
