url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,2507,949
/aws-samples/aws-customer-playbook-framework/tree/main/docs,812,246
/aws-samples/aws-customer-playbook-framework,588,353
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,360,131
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,280,71
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,249,91
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,247,78
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,231,60
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,213,72
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,203,71
