url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,597,181
/aws-samples/aws-customer-playbook-framework/tree/main/docs,465,142
/aws-samples/aws-customer-playbook-framework,413,239
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Bedrock_Response.md,264,53
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,256,55
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,255,61
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,241,48
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,220,43
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,217,47
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,216,42
