url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,283,167
/aws-samples/aws-customer-playbook-framework/tree/main/docs,193,117
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,156,92
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,67,43
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,30,23
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,26,18
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,22,17
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Unauthorized_Network_Changes.md,20,14
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,19,13
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Cryptojacking.md,18,14
