url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,530,376
/aws-samples/aws-customer-playbook-framework/tree/main/docs,518,152
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,444,162
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,149,59
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,127,44
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,104,38
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,102,40
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,97,41
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,95,37
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,92,33
