url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,373,267
/aws-samples/aws-customer-playbook-framework/tree/main/docs,285,145
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,207,108
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,74,42
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,68,36
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,55,30
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,52,32
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,50,32
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,43,26
/aws-samples/aws-customer-playbook-framework/tree/main/docs/es,36,16
