url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,293,178
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,102,74
/aws-samples/aws-customer-playbook-framework/tree/main/docs,78,52
/aws-samples/aws-customer-playbook-framework/pulls,67,14
/aws-samples/aws-customer-playbook-framework/issues,57,9
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,39,28
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,36,23
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,35,27
/aws-samples/aws-customer-playbook-framework/tree/main/detections,27,24
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,23,11
