url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,251,113
/aws-samples/aws-customer-playbook-framework/pulls,123,12
/aws-samples/aws-customer-playbook-framework/issues,81,12
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,75,43
/aws-samples/aws-customer-playbook-framework/tree/main/docs,70,56
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,38,33
/aws-samples/aws-customer-playbook-framework/actions,26,2
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,19,16
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,18,14
/aws-samples/aws-customer-playbook-framework/pull/23,17,4
