url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework/tree/main/docs,596,174
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,426,158
/aws-samples/aws-customer-playbook-framework,405,290
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,169,69
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,149,36
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,106,25
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,105,36
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,102,33
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,99,30
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,86,36
