url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,1740,574
/aws-samples/aws-customer-playbook-framework/tree/main/docs,743,224
/aws-samples/aws-customer-playbook-framework,512,361
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,267,96
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,243,68
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,226,85
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,219,74
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,209,75
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,163,55
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,162,56
