url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,480,338
/aws-samples/aws-customer-playbook-framework/tree/main/docs,334,204
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,260,145
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,81,56
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,54,36
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,42,27
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,41,28
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Cryptojacking.md,40,24
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,39,30
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,38,27
