url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,473,257
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,344,154
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,164,50
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,160,47
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,160,45
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,151,40
/aws-samples/aws-customer-playbook-framework/tree/main/docs,148,112
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,146,31
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,144,40
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,142,34
