url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,552,178
/aws-samples/aws-customer-playbook-framework/tree/main/docs,436,137
/aws-samples/aws-customer-playbook-framework,375,299
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,177,62
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,133,50
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,122,38
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,121,43
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,120,41
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,116,47
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,102,36
