url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,517,270
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,237,160
/aws-samples/aws-customer-playbook-framework/tree/main/docs,215,146
/aws-samples/aws-customer-playbook-framework/pulls,105,11
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,72,46
/aws-samples/aws-customer-playbook-framework/blob/main/LICENSE-SAMPLECODE,70,5
/aws-samples/aws-customer-playbook-framework/blob/main/LICENSE,69,4
/aws-samples/aws-customer-playbook-framework/blob/main/LICENSE-SUMMARY,69,4
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,55,43
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,54,43
