url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,814,256
/aws-samples/aws-customer-playbook-framework/tree/main/docs,596,175
/aws-samples/aws-customer-playbook-framework,448,318
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,402,128
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,365,106
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,258,60
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,247,68
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,227,49
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,212,46
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,202,47
