url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,1029,297
/aws-samples/aws-customer-playbook-framework/tree/main/docs,605,192
/aws-samples/aws-customer-playbook-framework,444,320
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,216,61
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,208,75
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,179,66
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,170,62
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,158,53
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,144,44
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,129,43
