url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,496,257
/aws-samples/aws-customer-playbook-framework/pulls,223,15
/aws-samples/aws-customer-playbook-framework/tree/main/docs,168,114
/aws-samples/aws-customer-playbook-framework/forks,144,13
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,113,86
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,58,44
/aws-samples/aws-customer-playbook-framework/issues,58,13
/aws-samples/aws-customer-playbook-framework/graphs/commit-activity,52,13
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,50,39
/aws-samples/aws-customer-playbook-framework/stargazers,50,14
