url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,269,172
/aws-samples/aws-customer-playbook-framework/tree/main/docs,129,88
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,126,79
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,61,33
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,29,23
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,28,22
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,28,17
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,25,21
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,24,17
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Unauthorized_Network_Changes.md,22,15
