url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,407,230
/aws-samples/aws-customer-playbook-framework/tree/main/docs,157,93
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,122,85
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,44,31
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,37,30
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,36,19
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Windows.md,28,14
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,25,20
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,24,20
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Cryptojacking.md,23,21
