url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,616,207
/aws-samples/aws-customer-playbook-framework,574,303
/aws-samples/aws-customer-playbook-framework/tree/main/docs,443,133
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,211,78
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,183,66
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,166,51
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,139,47
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,122,39
/aws-samples/aws-customer-playbook-framework/blob/main/docs/RDS_Public_Access.md,118,37
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,113,45
