url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,220,101
/aws-samples/aws-customer-playbook-framework/pulls,168,13
/aws-samples/aws-customer-playbook-framework/issues,92,11
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,65,47
/aws-samples/aws-customer-playbook-framework/tree/main/docs,59,40
/aws-samples/aws-customer-playbook-framework/actions,22,6
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,20,15
/aws-samples/aws-customer-playbook-framework/pull/23,20,8
/aws-samples/aws-customer-playbook-framework/pull/15,18,6
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,17,11
