url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,262,187
/aws-samples/aws-customer-playbook-framework/tree/main/docs,99,66
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,76,60
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,40,21
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,32,18
/aws-samples/aws-customer-playbook-framework/tree/main/docs/es,23,16
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,20,13
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Windows.md,19,9
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Cryptojacking.md,16,15
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,16,10
