url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,524,298
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,396,209
/aws-samples/aws-customer-playbook-framework/tree/main/docs,214,147
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,168,53
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,162,61
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,161,60
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,152,55
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,150,56
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,143,48
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,139,45
