url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,934,294
/aws-samples/aws-customer-playbook-framework/tree/main/docs,652,187
/aws-samples/aws-customer-playbook-framework,490,322
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Bedrock_Response.md,484,146
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding%20to%20SageMaker.md,332,80
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,290,67
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,275,66
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,266,64
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,249,52
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,239,42
