url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework/tree/main/docs,561,153
/aws-samples/aws-customer-playbook-framework,380,282
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,377,140
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,154,52
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,139,48
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,127,41
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,111,31
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Unauthorized_Network_Changes.md,104,42
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,101,40
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,98,41
