url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,548,327
/aws-samples/aws-customer-playbook-framework/tree/main/docs,351,217
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,230,143
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,103,73
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,50,44
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,47,36
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,42,24
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,40,31
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,40,27
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Development_Guide.md,38,31
