url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,284,174
/aws-samples/aws-customer-playbook-framework/tree/main/docs,205,124
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,162,96
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,62,44
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,43,28
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,28,20
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,22,17
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,19,15
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Cryptojacking.md,18,14
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Unauthorized_Network_Changes.md,17,12
