url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,264,186
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,104,71
/aws-samples/aws-customer-playbook-framework/tree/main/docs,100,66
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,50,39
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,50,33
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,41,32
/aws-samples/aws-customer-playbook-framework/tree/main,40,30
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,32,22
/aws-samples/aws-customer-playbook-framework/pulls,29,10
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,28,18
