url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,495,309
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,369,198
/aws-samples/aws-customer-playbook-framework/tree/main/docs,195,136
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,170,70
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,156,59
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,152,58
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,136,48
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,132,45
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,130,37
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Bedrock_Response.md,129,48
