url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,675,161
/aws-samples/aws-customer-playbook-framework,450,253
/aws-samples/aws-customer-playbook-framework/tree/main/docs,333,115
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,331,53
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,324,45
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,315,43
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,303,39
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,302,40
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,290,36
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,276,32
