url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,517,274
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,391,210
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,169,59
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,168,63
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,164,55
/aws-samples/aws-customer-playbook-framework/tree/main/docs,162,122
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,153,52
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,144,41
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,143,42
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,142,40
