url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,1735,495
/aws-samples/aws-customer-playbook-framework/tree/main/docs,244,160
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,123,105
/aws-samples/aws-customer-playbook-framework/tree/main/.github/workflows,55,44
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,51,38
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,42,31
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,39,32
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,34,30
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,28,27
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,28,21
