url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,1743,514
/aws-samples/aws-customer-playbook-framework/tree/main/docs,249,160
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,122,105
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,59,42
/aws-samples/aws-customer-playbook-framework/tree/main/.github/workflows,50,41
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,45,32
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,44,35
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,35,31
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,30,23
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,28,26
