url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,278,145
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,82,69
/aws-samples/aws-customer-playbook-framework/tree/main/docs,73,53
/aws-samples/aws-customer-playbook-framework/pulls,63,19
/aws-samples/aws-customer-playbook-framework/actions,60,4
/aws-samples/aws-customer-playbook-framework/issues,57,13
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,45,33
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,26,22
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,26,18
/aws-samples/aws-customer-playbook-framework/pull/15,25,5
