url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,417,318
/aws-samples/aws-customer-playbook-framework/tree/main/docs,310,158
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,258,123
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,102,53
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,70,35
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,68,38
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,68,34
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,62,36
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,47,28
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,46,27
