url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,426,291
/aws-samples/aws-customer-playbook-framework/tree/main/docs,312,152
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,254,130
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,72,39
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,67,36
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,65,34
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,55,33
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,50,30
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,43,28
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Cryptojacking.md,35,22
