url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,551,262
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,196,138
/aws-samples/aws-customer-playbook-framework/pulls,178,11
/aws-samples/aws-customer-playbook-framework/tree/main/docs,165,119
/aws-samples/aws-customer-playbook-framework/blob/main/LICENSE,139,6
/aws-samples/aws-customer-playbook-framework/blob/main/LICENSE-SAMPLECODE,139,5
/aws-samples/aws-customer-playbook-framework/blob/main/LICENSE-SUMMARY,139,5
/aws-samples/aws-customer-playbook-framework/tree/main/docs/ja,90,16
/aws-samples/aws-customer-playbook-framework/tree/main/docs/es,78,10
/aws-samples/aws-customer-playbook-framework/tree/main/docs/fr,74,7
