url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,799,228
/aws-samples/aws-customer-playbook-framework/tree/main/docs,558,173
/aws-samples/aws-customer-playbook-framework,416,301
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,201,60
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,188,60
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,181,60
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,157,55
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,141,45
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,137,39
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Development_Guide.md,117,35
