url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework/tree/main/docs,851,275
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,617,207
/aws-samples/aws-customer-playbook-framework,421,310
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,226,79
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,208,69
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,197,66
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,173,58
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,164,54
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,158,49
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,151,52
