url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,236,125
/aws-samples/aws-customer-playbook-framework/pulls,130,15
/aws-samples/aws-customer-playbook-framework/issues,77,12
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,74,52
/aws-samples/aws-customer-playbook-framework/tree/main/docs,56,39
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,32,19
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,29,23
/aws-samples/aws-customer-playbook-framework/tree/main/docs/ja,27,15
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,24,18
/aws-samples/aws-customer-playbook-framework/tree/main,23,17
