url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,454,177
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,377,92
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,304,35
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,301,41
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,297,32
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Bedrock_Response.md,294,30
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,290,32
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,286,27
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,285,23
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,284,30
