url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,447,308
/aws-samples/aws-customer-playbook-framework/tree/main/docs,282,157
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,242,135
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,79,51
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,51,33
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,51,29
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,45,25
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,40,30
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Development_Guide.md,37,21
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,34,24
