url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,483,327
/aws-samples/aws-customer-playbook-framework/tree/main/docs,286,165
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,255,148
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,60,48
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,52,34
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,44,33
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,42,28
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Development_Guide.md,39,20
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,38,23
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,36,25
