url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,642,216
/aws-samples/aws-customer-playbook-framework,535,317
/aws-samples/aws-customer-playbook-framework/tree/main/docs,529,172
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,229,76
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Cryptojacking.md,156,42
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,150,50
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,147,61
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,145,58
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,143,52
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,117,39
