url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,528,155
/aws-samples/aws-customer-playbook-framework,459,281
/aws-samples/aws-customer-playbook-framework/tree/main/docs,381,126
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,244,60
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,226,60
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,213,43
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,205,44
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,196,39
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,191,38
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,187,41
