url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,492,246
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,308,157
/aws-samples/aws-customer-playbook-framework/tree/main/docs,157,120
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,152,53
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,151,69
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,145,56
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,138,56
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Bedrock_Response.md,137,54
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,129,49
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding%20to%20SageMaker.md,126,47
