url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,254,186
/aws-samples/aws-customer-playbook-framework/tree/main/docs,103,73
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,68,52
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,34,17
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,32,17
/aws-samples/aws-customer-playbook-framework/tree/main/docs/es,23,15
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Playbook_Creation_Process.md,19,15
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Windows.md,19,12
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,14,14
/aws-samples/aws-customer-playbook-framework/tree/main/.github/workflows,14,11
