url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,304,194
/aws-samples/aws-customer-playbook-framework/tree/main/docs,143,97
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,86,74
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,40,35
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,30,21
/aws-samples/aws-customer-playbook-framework/tree/main/docs/es,22,11
/aws-samples/aws-customer-playbook-framework/tree/main/.github/workflows,21,20
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_RDS.md,20,14
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,19,18
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,19,17
