url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,253,155
/aws-samples/aws-customer-playbook-framework/tree/main/docs,132,68
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,123,80
/aws-samples/aws-customer-playbook-framework/blob/main/docs/EC2_Forensics.md,56,39
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,38,28
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_S3.md,30,24
/aws-samples/aws-customer-playbook-framework/blob/main/docs/S3_Public_Access.md,21,13
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_SES_Events.md,20,16
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Denial_of_Service.md,19,15
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Ransom_Response_EC2_Linux.md,19,12
