url_path,views_total,views_unique
/aws-samples/aws-customer-playbook-framework,531,230
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Compromised_IAM_Credentials.md,188,127
/aws-samples/aws-customer-playbook-framework/tree/main/docs,167,117
/aws-samples/aws-customer-playbook-framework/pulls,157,11
/aws-samples/aws-customer-playbook-framework/blob/main/LICENSE-SAMPLECODE,95,4
/aws-samples/aws-customer-playbook-framework/blob/main/LICENSE-SUMMARY,95,4
/aws-samples/aws-customer-playbook-framework/blob/main/LICENSE,94,4
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Responding_to_Ransom_in_AWS.md,67,45
/aws-samples/aws-customer-playbook-framework/blob/main/docs/Analyzing_VPC_Flow_Logs.md,57,49
/aws-samples/aws-customer-playbook-framework/tree/main/docs/es,56,11
